instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
circ18dbal,config16,4,FOUND INTEGER FEASIBLE,31.766063,718.489513,51,11,3,1,1044.000000,1044.000000,0.000000,0.000000,0
circ18dbal,config16,5,FOUND INTEGER FEASIBLE,31.501802,432.901800,26,11,2,1,1044.000000,1044.000000,0.000000,0.000000,0
circ18dbal,config17,1,FOUND INTEGER FEASIBLE,108.562706,1045.681297,76,11,3,0,1110.000000,1110.000000,0.000000,0.000000,0
circ18dbal,config17,2,FOUND INTEGER FEASIBLE,103.630917,1059.657778,80,11,3,0,1110.000000,1110.000000,0.000000,0.000000,0
circ18dbal,config17,3,FOUND INTEGER FEASIBLE,105.681880,1374.858807,105,11,4,0,1128.000000,1128.000000,0.000000,0.000000,0
circ18dbal,config17,4,FOUND INTEGER FEASIBLE,105.760340,1098.235672,90,11,3,0,1114.000000,1114.000000,0.000000,0.000000,0
circ18dbal,config17,5,FOUND INTEGER FEASIBLE,102.361141,1662.261700,119,11,5,0,1126.000000,1126.000000,0.000000,0.000000,0
circ18dbal,config21,1,FOUND INTEGER FEASIBLE,119.259217,1885.895112,123,11,6,0,1186.000000,1186.000000,0.000000,0.000000,0
circ18dbal,config21,2,FOUND INTEGER FEASIBLE,117.067669,1884.542903,119,11,6,0,1186.000000,1186.000000,0.000000,0.000000,0
circ18dbal,config21,3,FOUND INTEGER FEASIBLE,117.741443,1418.473547,104,11,4,0,1208.000000,1208.000000,0.000000,0.000000,0
circ18dbal,config21,4,FOUND INTEGER FEASIBLE,122.086210,1102.704966,68,11,3,0,1198.000000,1198.000000,0.000000,0.000000,0
circ18dbal,config21,5,FOUND INTEGER FEASIBLE,129.756883,1926.125758,124,11,6,0,1214.000000,1214.000000,0.000000,0.000000,0
circ18dbal,config23,1,FOUND INTEGER FEASIBLE,123.346413,1711.002275,113,11,5,0,1140.000000,1140.000000,0.000000,0.000000,0
circ18dbal,config23,2,FOUND INTEGER FEASIBLE,111.294356,1880.152694,122,11,6,0,1136.000000,1136.000000,0.000000,0.000000,0
circ18dbal,config23,3,FOUND INTEGER FEASIBLE,124.906356,1886.156047,133,11,6,0,1136.000000,1136.000000,0.000000,0.000000,0
circ18dbal,config23,4,FOUND INTEGER FEASIBLE,119.147165,797.035831,49,11,2,0,1042.000000,1042.000000,0.000000,0.000000,0
circ18dbal,config23,5,FOUND INTEGER FEASIBLE,120.158883,821.863676,53,11,2,0,1120.000000,1120.000000,0.000000,0.000000,0
circ18dnonbal,config16,1,FOUND INTEGER FEASIBLE,31.441291,1265.039315,72,10,4,1,1092.000000,1092.000000,0.000000,0.000000,0
circ18dnonbal,config16,2,FOUND INTEGER FEASIBLE,29.312119,873.075281,55,10,3,1,1000.000000,1000.000000,0.000000,0.000000,0
circ18dnonbal,config16,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,31.640502,3600,195,10,10,1,0.000000,0.000000,9.074556,9.074556,445
circ18dnonbal,config16,4,FOUND INTEGER FEASIBLE,31.441880,732.655376,39,10,3,1,1046.000000,1046.000000,0.000000,0.000000,0
circ18dnonbal,config16,5,FOUND INTEGER FEASIBLE,29.311238,1748.380005,95,10,6,1,1048.000000,1048.000000,0.000000,0.000000,0
circ18dnonbal,config17,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,91.649775,3600,219,11,11,0,0.000000,0.000000,7.000000,7.000000,14
circ18dnonbal,config17,2,FOUND INTEGER FEASIBLE,90.448719,619.750516,41,11,1,0,1108.000000,1108.000000,0.000000,0.000000,0
circ18dnonbal,config17,3,FOUND INTEGER FEASIBLE,90.820117,1751.686110,104,11,5,0,1122.000000,1122.000000,0.000000,0.000000,0
circ18dnonbal,config17,4,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,92.477189,3600,182,11,10,0,0.000000,0.000000,7.154856,7.154856,430
circ18dnonbal,config17,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,87.087355,3600,199,11,11,0,0.000000,0.000000,8.566615,8.566615,413
circ18dnonbal,config21,1,FOUND INTEGER FEASIBLE,155.080960,823.250997,72,11,2,0,1120.000000,1120.000000,0.000000,0.000000,0
circ18dnonbal,config21,2,FOUND INTEGER FEASIBLE,165.198557,829.777202,72,11,2,0,1120.000000,1120.000000,0.000000,0.000000,0
circ18dnonbal,config21,3,FOUND INTEGER FEASIBLE,166.237904,793.310804,71,11,2,0,1106.000000,1106.000000,0.000000,0.000000,0
circ18dnonbal,config21,4,FOUND INTEGER FEASIBLE,162.603464,1622.129131,122,11,5,0,1098.000000,1098.000000,0.000000,0.000000,0
circ18dnonbal,config21,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,160.961981,3600,236,11,11,0,0.000000,0.000000,7.202893,7.202893,415
circ18dnonbal,config23,1,FOUND INTEGER FEASIBLE,171.197202,1730.268789,120,11,5,0,1042.000000,1042.000000,0.000000,0.000000,0
circ18dnonbal,config23,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,155.982999,3600,244,11,11,0,0.000000,0.000000,7.797590,7.895710,408
circ18dnonbal,config23,3,FOUND INTEGER FEASIBLE,176.764478,1788.132507,122,11,5,0,1042.000000,1042.000000,0.000000,0.000000,0
circ18dnonbal,config23,4,FOUND INTEGER FEASIBLE,159.575529,1441.459534,109,11,4,0,1106.000000,1106.000000,0.000000,0.000000,0
circ18dnonbal,config23,5,FOUND INTEGER FEASIBLE,168.051567,1218.341119,103,11,3,0,1142.000000,1142.000000,0.000000,0.000000,0
circ18ebal,config16,1,FOUND INTEGER FEASIBLE,24.015011,698.338316,44,11,3,1,1116.000000,1116.000000,0.000000,0.000000,0
circ18ebal,config16,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,24.134437,3600,226,11,11,1,0.000000,0.000000,7.928810,8.310549,387
circ18ebal,config16,3,FOUND INTEGER FEASIBLE,21.369899,738.361027,49,11,3,1,1134.000000,1134.000000,0.000000,0.000000,0
circ18ebal,config16,4,FOUND INTEGER FEASIBLE,24.542296,2132.868375,152,11,8,1,986.000000,986.000000,0.000000,0.000000,0
circ18ebal,config16,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,24.341035,3600,216,11,11,1,0.000000,0.000000,7.647221,7.647221,448
circ18ebal,config17,1,FOUND INTEGER FEASIBLE,88.900582,2563.886598,168,11,8,0,1102.000000,1102.000000,0.000000,0.000000,0
circ18ebal,config17,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,94.017296,3600,233,11,11,0,0.000000,0.000000,7.729205,7.933210,404
circ18ebal,config17,3,FOUND INTEGER FEASIBLE,92.099125,2005.536921,133,11,6,0,1118.000000,1118.000000,0.000000,0.000000,0
circ18ebal,config17,4,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,96.928517,3600,217,11,11,0,0.000000,0.000000,7.590483,7.590483,389
circ18ebal,config17,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,92.812418,3600,222,11,11,0,0.000000,0.000000,7.552031,7.552031,439
circ18ebal,config21,1,FOUND INTEGER FEASIBLE,127.800485,1716.784090,105,11,5,0,1248.000000,1248.000000,0.000000,0.000000,0
circ18ebal,config21,2,FOUND INTEGER FEASIBLE,113.156453,3472.980931,229,11,11,0,1246.000000,1246.000000,0.000000,0.000000,0
circ18ebal,config21,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,117.331617,3600,247,11,11,0,0.000000,0.000000,9.595836,10.042732,423
circ18ebal,config21,4,FOUND INTEGER FEASIBLE,122.400468,1616.973325,105,11,5,0,1198.000000,1198.000000,0.000000,0.000000,0
circ18ebal,config21,5,FOUND INTEGER FEASIBLE,119.729645,1051.915580,70,11,3,0,1212.000000,1212.000000,0.000000,0.000000,0
circ18ebal,config23,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,127.043875,3600,232,11,11,0,0.000000,0.000000,7.860903,7.886949,419
circ18ebal,config23,2,FOUND INTEGER FEASIBLE,121.351554,1411.512294,98,11,4,0,1104.000000,1104.000000,0.000000,0.000000,0
circ18ebal,config23,3,FOUND INTEGER FEASIBLE,119.378990,1720.389464,113,11,5,0,1142.000000,1142.000000,0.000000,0.000000,0
circ18ebal,config23,4,FOUND INTEGER FEASIBLE,118.082356,1856.730931,126,11,5,0,1092.000000,1092.000000,0.000000,0.000000,0
circ18ebal,config23,5,FOUND INTEGER FEASIBLE,118.381672,577.294359,33,11,1,0,1148.000000,1148.000000,0.000000,0.000000,0
circ18enonbal,config16,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,31.286818,3600,188,11,11,1,0.000000,0.000000,8.341309,8.341309,408
circ18enonbal,config16,2,FOUND INTEGER FEASIBLE,26.948191,2836.716015,155,11,10,1,1078.000000,1078.000000,0.000000,0.000000,0
circ18enonbal,config16,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,27.690279,3600,191,11,11,1,0.000000,0.000000,8.341637,8.341637,416
circ18enonbal,config16,4,FOUND INTEGER FEASIBLE,25.240580,404.967063,21,11,2,1,1056.000000,1056.000000,0.000000,0.000000,0
circ18enonbal,config16,5,FOUND INTEGER FEASIBLE,27.185138,806.247829,45,11,3,1,1090.000000,1090.000000,0.000000,0.000000,0
circ18enonbal,config17,1,FOUND INTEGER FEASIBLE,194.214348,999.800066,57,11,2,0,1136.000000,1136.000000,0.000000,0.000000,0
circ18enonbal,config17,2,FOUND INTEGER FEASIBLE,194.746811,1410.099585,77,11,4,0,1116.000000,1116.000000,0.000000,0.000000,0
circ18enonbal,config17,3,FOUND INTEGER FEASIBLE,184.974038,874.210212,41,11,2,0,1104.000000,1104.000000,0.000000,0.000000,0
circ18enonbal,config17,4,FOUND INTEGER FEASIBLE,201.213866,1423.199876,40,11,2,0,1102.000000,1102.000000,0.000000,0.000000,0
circ18enonbal,config17,5,FOUND INTEGER FEASIBLE,196.727747,1389.816243,76,11,4,0,1164.000000,1164.000000,0.000000,0.000000,0
circ18enonbal,config21,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,212.995125,3600,219,11,11,0,0.000000,0.000000,7.391674,7.391674,404
circ18enonbal,config21,2,FOUND INTEGER FEASIBLE,216.709383,2834.342919,172,11,9,0,1186.000000,1186.000000,0.000000,0.000000,0
circ18enonbal,config21,3,FOUND INTEGER FEASIBLE,213.518702,2689.052842,166,11,8,0,1170.000000,1170.000000,0.000000,0.000000,0
circ18enonbal,config21,4,FOUND INTEGER FEASIBLE,222.174134,1708.067210,108,11,5,0,1150.000000,1150.000000,0.000000,0.000000,0
circ18enonbal,config21,5,FOUND INTEGER FEASIBLE,221.093560,1463.338187,88,11,4,0,1154.000000,1154.000000,0.000000,0.000000,0
circ18enonbal,config23,1,FOUND INTEGER FEASIBLE,213.589887,1201.896656,79,11,3,0,1090.000000,1090.000000,0.000000,0.000000,0
circ18enonbal,config23,2,FOUND INTEGER FEASIBLE,213.867657,1190.064932,77,11,3,0,1112.000000,1112.000000,0.000000,0.000000,0
circ18enonbal,config23,3,FOUND INTEGER FEASIBLE,218.590428,1797.835454,108,11,5,0,1154.000000,1154.000000,0.000000,0.000000,0
circ18enonbal,config23,4,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,206.705905,3600,216,11,11,0,0.000000,0.000000,11.418100,11.435195,425
circ18enonbal,config23,5,FOUND INTEGER FEASIBLE,213.676087,2021.882965,127,11,6,0,1114.000000,1114.000000,0.000000,0.000000,0
circ18fbal,config16,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,30.073187,3600,230,11,11,1,0.000000,0.000000,8.015758,8.098018,401
circ18fbal,config16,2,FOUND INTEGER FEASIBLE,28.299352,1460.080400,107,11,5,1,1084.000000,1084.000000,0.000000,0.000000,0
circ18fbal,config16,3,FOUND INTEGER FEASIBLE,29.871412,814.491620,57,11,3,1,1098.000000,1098.000000,0.000000,0.000000,0
circ18fbal,config16,4,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,31.765700,3600,249,11,11,1,0.000000,0.000000,7.515757,7.515757,408
circ18fbal,config16,5,FOUND INTEGER FEASIBLE,28.163164,966.121506,63,11,4,1,1046.000000,1046.000000,0.000000,0.000000,0
circ18fbal,config17,1,FOUND INTEGER FEASIBLE,116.436289,547.084538,28,11,1,0,1134.000000,1134.000000,0.000000,0.000000,0
circ18fbal,config17,2,FOUND INTEGER FEASIBLE,119.641774,546.866263,28,11,1,0,1134.000000,1134.000000,0.000000,0.000000,0
circ18fbal,config17,3,FOUND INTEGER FEASIBLE,119.792661,536.876647,28,11,1,0,1134.000000,1134.000000,0.000000,0.000000,0
circ18fbal,config17,4,FOUND INTEGER FEASIBLE,116.698226,2806.404325,180,11,9,0,1168.000000,1168.000000,0.000000,0.000000,0
circ18fbal,config17,5,FOUND INTEGER FEASIBLE,112.484754,2801.806153,196,11,9,0,1114.000000,1114.000000,0.000000,0.000000,0
circ18fbal,config21,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,132.714883,3600,236,11,11,0,0.000000,0.000000,7.910157,7.910157,406
circ18fbal,config21,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,132.466445,3600,231,11,11,0,0.000000,0.000000,8.728948,8.930934,405
circ18fbal,config21,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,132.798077,3600,235,11,11,0,0.000000,0.000000,8.055210,8.198377,416
circ18fbal,config21,4,FOUND INTEGER FEASIBLE,129.815810,855.799039,47,11,2,0,1174.000000,1174.000000,0.000000,0.000000,0
