instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
50v-10,config16,1,FOUND INTEGER FEASIBLE,0.014703,0.079537,4,0,0,0,20171.079947,20171.079947,0.000000,0.000000,0
50v-10,config16,2,FOUND INTEGER FEASIBLE,0.009587,0.054209,4,0,0,0,9559.729975,9559.729975,0.000000,0.000000,0
50v-10,config16,3,FOUND INTEGER FEASIBLE,0.014532,0.064025,2,0,0,0,9544.509972,9544.509972,0.000000,0.000000,0
50v-10,config17,1,FOUND INTEGER FEASIBLE,0.003966,0.025178,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config17,2,FOUND INTEGER FEASIBLE,0.005795,0.033456,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config17,3,FOUND INTEGER FEASIBLE,0.005810,0.033669,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config21,1,FOUND INTEGER FEASIBLE,0.002814,0.026922,0,0,0,0,14205494.682632,14205494.682632,0.000000,0.000000,0
50v-10,config21,2,FOUND INTEGER FEASIBLE,0.002879,0.025645,0,0,0,0,14205494.682632,14205494.682632,0.000000,0.000000,0
50v-10,config21,3,FOUND INTEGER FEASIBLE,0.002873,0.025816,0,0,0,0,14205494.682632,14205494.682632,0.000000,0.000000,0
50v-10,config23,1,FOUND INTEGER FEASIBLE,0.002887,0.031021,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config23,2,FOUND INTEGER FEASIBLE,0.002867,0.030239,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config23,3,FOUND INTEGER FEASIBLE,0.002917,0.030351,0,0,0,0,14047637.242963,14047637.242963,0.000000,0.000000,0
50v-10,config19,1,FOUND INTEGER FEASIBLE,0.000000,0.018462,0,0,-1,-1,14205494.682632,14205494.682632,0.000000,0.000000,0
50v-10,config19,2,FOUND INTEGER FEASIBLE,0.000000,0.016034,0,0,-1,-1,14205494.682632,14205494.682632,0.000000,0.000000,0
