, , config1 , , , , , , , , , , config3 , , , , , , , , , , config16 , , , , , , , , , , config17 , , , , , , , , , , config18 , , , , , , , , , , config19 , , , , , , , , , 
instance , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) 
circ20bbal , , 0.000000 , 74.666667 , 100.000000 , 100.000000 , 0.012843 , 0.014610 , 0.206780 , -1.000000 , 3600.212031 , , 0.000000 , 69.000000 , 100.000000 , 100.000000 , 0.009043 , 0.010267 , 0.221764 , -1.000000 , 3600.190862 , , 0.666667 , 63.333333 , 61.538462 , 15.384615 , 0.000624 , 0.000624 , 0.001249 , 100.000000 , 2016.354107 , , 1.000000 , 20.000000 , 25.000000 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1045.536848 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1786.215918 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.017821
circ20bnonbal , , 0.000000 , 70.000000 , 100.000000 , 100.000000 , 0.010072 , 0.010708 , 0.185091 , -1.000000 , 3600.185760 , , 0.000000 , 68.000000 , 100.000000 , 100.000000 , 0.011597 , 0.013071 , 0.201669 , -1.000000 , 3600.190935 , , 0.666667 , 112.000000 , 92.307692 , 15.384615 , 0.001006 , 0.001006 , 0.057912 , 100.000000 , 3269.858779 , , 1.000000 , 33.000000 , 38.461538 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1524.885129 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.030424 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.125844
circ20cbal , , 0.000000 , 78.000000 , 100.000000 , 100.000000 , 0.010574 , 0.011743 , 0.222888 , -1.000000 , 3600.192219 , , 0.000000 , 76.333333 , 100.000000 , 100.000000 , 0.011512 , 0.012060 , 0.221015 , -1.000000 , 3600.161313 , , 1.000000 , 40.666667 , 41.025641 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1219.940763 , , 1.000000 , 38.666667 , 33.333333 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1270.520480 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2365.038812 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3390.048166
circ20cnonbal , , 0.000000 , 70.000000 , 100.000000 , 100.000000 , 0.009596 , 0.011118 , 0.183123 , -1.000000 , 3600.182753 , , 0.000000 , 63.666667 , 100.000000 , 100.000000 , 0.010172 , 0.011559 , 0.187885 , -1.000000 , 3600.212686 , , 1.000000 , 50.666667 , 51.282051 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1836.493477 , , 1.000000 , 59.000000 , 66.666667 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2487.970324 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.024734 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.033491
circ20dbal , , 0.000000 , 77.000000 , 100.000000 , 100.000000 , 0.012614 , 0.014029 , 0.220641 , -1.000000 , 3600.182346 , , 0.000000 , 69.000000 , 100.000000 , 100.000000 , 0.010633 , 0.011747 , 0.217644 , -1.000000 , 3600.164750 , , 0.000000 , 107.666667 , 100.000000 , 15.384615 , 0.003043 , 0.003093 , 0.187301 , -1.000000 , 3606.183850 , , 1.000000 , 50.333333 , 46.153846 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1730.762908 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.011171 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.018856
circ20dnonbal , , 0.000000 , 38.333333 , 100.000000 , 100.000000 , 0.008692 , 0.009254 , 0.192253 , -1.000000 , 3600.165063 , , 0.000000 , 32.333333 , 100.000000 , 100.000000 , 0.006896 , 0.007861 , 0.178241 , -1.000000 , 3600.119500 , , 1.000000 , 29.000000 , 66.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2125.029684 , , 0.000000 , 45.333333 , 100.000000 , 7.692308 , 0.003483 , 0.003534 , 0.174548 , -1.000000 , 3606.127706 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.028118 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.086538
circ20ebal , , 0.000000 , 39.333333 , 100.000000 , 100.000000 , 0.011239 , 0.012543 , 0.221515 , -1.000000 , 3600.203149 , , 0.000000 , 36.333333 , 100.000000 , 100.000000 , 0.009281 , 0.010239 , 0.223138 , -1.000000 , 3600.155948 , , 0.000000 , 73.333333 , 100.000000 , 15.384615 , 0.005731 , 0.005731 , 0.207904 , -1.000000 , 3605.219293 , , 0.000000 , 53.000000 , 100.000000 , 7.692308 , 0.003618 , 0.003702 , 0.194543 , -1.000000 , 3605.187641 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.010850 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3282.261677
circ20enonbal , , 0.000000 , 36.333333 , 100.000000 , 100.000000 , 0.010873 , 0.011796 , 0.186662 , -1.000000 , 3600.176427 , , 0.000000 , 32.000000 , 100.000000 , 100.000000 , 0.006867 , 0.007738 , 0.177345 , -1.000000 , 3600.191381 , , 0.000000 , 50.000000 , 100.000000 , 15.384615 , 0.004528 , 0.005032 , 0.176274 , -1.000000 , 3606.038612 , , 0.000000 , 38.666667 , 100.000000 , 7.692308 , 0.009132 , 0.009559 , 0.179273 , -1.000000 , 3605.974147 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.027045 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.088751
circ20fbal , , 0.333333 , 32.333333 , 100.000000 , 100.000000 , 0.004417 , 0.004656 , 0.130736 , 100.000000 , 2861.498268 , , 0.000000 , 33.333333 , 100.000000 , 100.000000 , 0.011547 , 0.012403 , 0.219891 , -1.000000 , 3600.129754 , , 1.000000 , 30.000000 , 61.538462 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2003.853669 , , 0.333333 , 46.333333 , 89.743590 , 7.692308 , 0.004856 , 0.005221 , 0.143348 , 100.000000 , 3300.903544 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.027814 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.072280
circ20gbal , , 0.000000 , 41.000000 , 100.000000 , 100.000000 , 0.011712 , 0.012366 , 0.228507 , -1.000000 , 3600.195532 , , 0.000000 , 37.333333 , 100.000000 , 100.000000 , 0.009735 , 0.010336 , 0.221764 , -1.000000 , 3600.129205 , , 0.666667 , 39.666667 , 69.230769 , 15.384615 , 0.002049 , 0.002097 , 0.067928 , 100.000000 , 2361.100593 , , 0.000000 , 57.666667 , 100.000000 , 7.692308 , 0.005416 , 0.005715 , 0.208404 , -1.000000 , 3605.142191 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3462.753050 , , 0.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.036619
