instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
r-stop-dp-C50_3_v2_d0.25_b5,config23,2,FOUND INTEGER FEASIBLE,46.267174,327.541126,134,12,2,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config23,3,FOUND INTEGER FEASIBLE,46.097210,327.354151,137,12,2,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config19,1,FOUND INTEGER FEASIBLE,0.000000,2.405794,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config19,2,FOUND INTEGER FEASIBLE,0.000000,1.984712,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config19,3,FOUND INTEGER FEASIBLE,0.000000,1.964832,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config18,1,FOUND INTEGER FEASIBLE,0.000000,2.723804,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config18,2,FOUND INTEGER FEASIBLE,0.000000,2.834811,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v2_d0.25_b5,config18,3,FOUND INTEGER FEASIBLE,0.000000,2.804137,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,6004,0,-1,-1,0.000000,0.000000,0.119435,0.119435,4
r-stop-dp-C50_3_v4_d0.25_b1,config1,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,5626,0,-1,-1,0.000000,0.000000,0.236241,0.236241,6
r-stop-dp-C50_3_v4_d0.25_b1,config1,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,4436,0,-1,-1,0.000000,0.000000,0.223665,0.223665,6
r-stop-dp-C50_3_v4_d0.25_b1,config3,1,FOUND INTEGER FEASIBLE,0.000000,4.386160,14,0,-1,-1,-44.685410,-52.906890,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config3,2,FOUND INTEGER FEASIBLE,0.000000,8.816822,22,0,-1,-1,-122.409070,-128.672610,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config3,3,FOUND INTEGER FEASIBLE,0.000000,1.635770,5,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config20,1,FOUND INTEGER FEASIBLE,0.000000,2952.155417,6343,0,-1,-1,-135.148900,-167.539460,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config20,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,7916,0,-1,-1,0.000000,0.000000,0.147552,0.147552,6
r-stop-dp-C50_3_v4_d0.25_b1,config20,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,5942,0,-1,-1,0.000000,0.000000,0.238229,0.238229,7
r-stop-dp-C50_3_v4_d0.25_b1,config16,1,FOUND INTEGER FEASIBLE,2.772032,71.587031,195,12,2,0,-109.195020,-111.304020,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config16,2,FOUND INTEGER FEASIBLE,2.778068,67.012212,174,12,2,0,-120.332250,-125.768620,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config16,3,FOUND INTEGER FEASIBLE,2.796675,74.377162,171,12,2,0,-61.186800,-87.336840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config17,1,FOUND INTEGER FEASIBLE,0.214255,1.265260,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config17,2,FOUND INTEGER FEASIBLE,0.214636,1.268888,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config17,3,FOUND INTEGER FEASIBLE,0.214305,1.264908,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config21,1,FOUND INTEGER FEASIBLE,2.414746,2.931168,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config21,2,FOUND INTEGER FEASIBLE,2.486135,2.998900,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config21,3,FOUND INTEGER FEASIBLE,2.488105,3.004884,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config23,1,FOUND INTEGER FEASIBLE,2.483242,3.001385,5,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config23,2,FOUND INTEGER FEASIBLE,2.493317,3.011824,7,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config23,3,FOUND INTEGER FEASIBLE,2.486937,3.004119,5,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config19,1,FOUND INTEGER FEASIBLE,0.000000,0.785483,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config19,2,FOUND INTEGER FEASIBLE,0.000000,0.737505,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config19,3,FOUND INTEGER FEASIBLE,0.000000,0.736653,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config18,1,FOUND INTEGER FEASIBLE,0.000000,0.978991,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config18,2,FOUND INTEGER FEASIBLE,0.000000,0.950906,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b1,config18,3,FOUND INTEGER FEASIBLE,0.000000,0.948804,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,536,0,-1,-1,0.000000,0.000000,0.667377,0.667377,6
r-stop-dp-C50_3_v4_d0.25_b5,config1,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,471,0,-1,-1,0.000000,0.000000,1.288485,1.288485,16
r-stop-dp-C50_3_v4_d0.25_b5,config1,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,612,0,-1,-1,0.000000,0.000000,1.345989,1.345989,12
r-stop-dp-C50_3_v4_d0.25_b5,config3,1,FOUND INTEGER FEASIBLE,0.000000,766.979689,115,0,-1,-1,-145.146940,-167.257850,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config3,2,FOUND INTEGER FEASIBLE,0.000000,29.144015,10,0,-1,-1,-21.357350,-31.086600,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config3,3,FOUND INTEGER FEASIBLE,0.000000,71.296720,5,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config20,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,607,0,-1,-1,0.000000,0.000000,0.834980,0.834980,7
r-stop-dp-C50_3_v4_d0.25_b5,config20,2,FOUND INTEGER FEASIBLE,0.000000,1424.718614,361,0,-1,-1,-118.526350,-141.666310,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config20,3,FOUND INTEGER FEASIBLE,0.000000,1979.903183,547,0,-1,-1,-182.738300,-209.104560,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config16,1,FOUND INTEGER FEASIBLE,14.028536,123.295132,191,12,2,0,-62.777660,-78.016170,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config16,2,FOUND INTEGER FEASIBLE,14.273096,127.546840,173,12,2,0,-62.777660,-78.016170,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config16,3,FOUND INTEGER FEASIBLE,14.143094,147.118347,175,12,2,0,-52.570270,-73.931650,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config17,1,FOUND INTEGER FEASIBLE,0.816453,3.708244,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
